256) at least two people have birthday the same day, probability: 1.0
257) at least two people have birthday the same day, probability: 1.0
258) at least two people have birthday the same day, probability: 1.0
259) at least two people have birthday the same day, probability: 1.0
260) at least two people have birthday the same day, probability: 1.0
261) at least two people have birthday the same day, probability: 1.0
262) at least two people have birthday the same day, probability: 1.0
263) at least two people have birthday the same day, probability: 1.0
264) at least two people have birthday the same day, probability: 1.0
265) at least two people have birthday the same day, probability: 1.0
266) at least two people have birthday the same day, probability: 1.0
267) at least two people have birthday the same day, probability: 1.0
268) at least two people have birthday the same day, probability: 1.0
269) at least two people have birthday the same day, probability: 1.0
270) at least two people have birthday the same day, probability: 1.0
271) at least two people have birthday the same day, probability: 1.0
272) at least two people have birthday the same day, probability: 1.0
273) at least two people have birthday the same day, probability: 1.0
274) at least two people have birthday the same day, probability: 1.0
275) at least two people have birthday the same day, probability: 1.0
276) at least two people have birthday the same day, probability: 1.0
277) at least two people have birthday the same day, probability: 1.0
278) at least two people have birthday the same day, probability: 1.0
279) at least two people have birthday the same day, probability: 1.0
280) at least two people have birthday the same day, probability: 1.0
281) at least two people have birthday the same day, probability: 1.0
282) at least two people have birthday the same day, probability: 1.0
283) at least two people have birthday the same day, probability: 1.0
284) at least two people have birthday the same day, probability: 1.0
285) at least two people have birthday the same day, probability: 1.0
286) at least two people have birthday the same day, probability: 1.0
287) at least two people have birthday the same day, probability: 1.0
288) at least two people have birthday the same day, probability: 1.0
289) at least two people have birthday the same day, probability: 1.0
290) at least two people have birthday the same day, probability: 1.0
291) at least two people have birthday the same day, probability: 1.0
292) at least two people have birthday the same day, probability: 1.0
293) at least two people have birthday the same day, probability: 1.0
294) at least two people have birthday the same day, probability: 1.0
295) at least two people have birthday the same day, probability: 1.0
296) at least two people have birthday the same day, probability: 1.0
297) at least two people have birthday the same day, probability: 1.0
298) at least two people have birthday the same day, probability: 1.0
299) at least two people have birthday the same day, probability: 1.0
300) at least two people have birthday the same day, probability: 1.0
301) at least two people have birthday the same day, probability: 1.0
302) at least two people have birthday the same day, probability: 1.0
303) at least two people have birthday the same day, probability: 1.0
304) at least two people have birthday the same day, probability: 1.0
305) at least two people have birthday the same day, probability: 1.0
306) at least two people have birthday the same day, probability: 1.0
307) at least two people have birthday the same day, probability: 1.0
308) at least two people have birthday the same day, probability: 1.0
309) at least two people have birthday the same day, probability: 1.0
310) at least two people have birthday the same day, probability: 1.0
311) at least two people have birthday the same day, probability: 1.0
312) at least two people have birthday the same day, probability: 1.0
313) at least two people have birthday the same day, probability: 1.0
314) at least two people have birthday the same day, probability: 1.0
315) at least two people have birthday the same day, probability: 1.0
316) at least two people have birthday the same day, probability: 1.0
317) at least two people have birthday the same day, probability: 1.0
318) at least two people have birthday the same day, probability: 1.0
319) at least two people have birthday the same day, probability: 1.0
320) at least two people have birthday the same day, probability: 1.0
321) at least two people have birthday the same day, probability: 1.0
322) at least two people have birthday the same day, probability: 1.0
323) at least two people have birthday the same day, probability: 1.0
324) at least two people have birthday the same day, probability: 1.0
325) at least two people have birthday the same day, probability: 1.0
326) at least two people have birthday the same day, probability: 1.0
327) at least two people have birthday the same day, probability: 1.0
328) at least two people have birthday the same day, probability: 1.0
329) at least two people have birthday the same day, probability: 1.0
330) at least two people have birthday the same day, probability: 1.0
331) at least two people have birthday the same day, probability: 1.0
332) at least two people have birthday the same day, probability: 1.0
333) at least two people have birthday the same day, probability: 1.0
334) at least two people have birthday the same day, probability: 1.0
335) at least two people have birthday the same day, probability: 1.0
336) at least two people have birthday the same day, probability: 1.0
337) at least two people have birthday the same day, probability: 1.0
338) at least two people have birthday the same day, probability: 1.0
339) at least two people have birthday the same day, probability: 1.0
340) at least two people have birthday the same day, probability: 1.0
341) at least two people have birthday the same day, probability: 1.0
342) at least two people have birthday the same day, probability: 1.0
343) at least two people have birthday the same day, probability: 1.0
344) at least two people have birthday the same day, probability: 1.0
345) at least two people have birthday the same day, probability: 1.0
346) at least two people have birthday the same day, probability: 1.0
347) at least two people have birthday the same day, probability: 1.0
348) at least two people have birthday the same day, probability: 1.0
349) at least two people have birthday the same day, probability: 1.0
350) at least two people have birthday the same day, probability: 1.0
351) at least two people have birthday the same day, probability: 1.0
352) at least two people have birthday the same day, probability: 1.0
353) at least two people have birthday the same day, probability: 1.0
354) at least two people have birthday the same day, probability: 1.0
355) at least two people have birthday the same day, probability: 1.0
356) at least two people have birthday the same day, probability: 1.0
357) at least two people have birthday the same day, probability: 1.0
358) at least two people have birthday the same day, probability: 1.0
359) at least two people have birthday the same day, probability: 1.0
360) at least two people have birthday the same day, probability: 1.0
361) at least two people have birthday the same day, probability: 1.0
362) at least two people have birthday the same day, probability: 1.0
363) at least two people have birthday the same day, probability: 1.0
364) at least two people have birthday the same day, probability: 1.0
365) at least two people have birthday the same day, probability: 1.0
366) at least two people have birthday the same day, probability: 1.0
